title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
10,30,538930,6510,337,299
10,28,732857,8919,283,443
17,27,227399,2273,47,457
10,29,675895,9719,262,357
10,28,813121,11278,244,526
10,29,700448,8745,240,403
11,27,354330,3585,99,133
13,31,231033,1338,161,351
10,25,737831,10071,230,401
11,26,409175,3801,122,188
10,28,632938,7563,475,646
10,28,538692,4188,132,130
10,27,785930,11031,250,576
12,28,287224,2581,77,138
10,25,611552,8235,295,684
10,23,931043,12658,597,1745
10,29,512039,6873,162,192
10,29,780058,11046,241,634
11,31,809076,6910,216,533
10,29,806506,11098,229,547
11,26,2052097,38302,1952,8090
10,29,699367,8126,204,341
10,27,521280,6578,254,393
12,27,266778,1671,47,118
7,29,1384245,10599,355,776
10,29,427369,5505,398,375
10,28,794176,9702,218,561
10,30,368976,5747,153,295
10,29,304132,4255,82,549
8,22,1614275,38861,1519,3718
10,28,674604,9640,263,504
10,29,413923,5367,432,235
10,28,601216,8053,154,247
6,30,455508,11098,368,1850
10,29,590602,8138,172,297
9,30,960304,19353,346,1407
10,29,446285,5565,133,210
12,25,599906,6280,207,784
11,28,303063,2976,88,113
10,29,559730,9036,189,392
10,29,792541,9609,207,372
10,29,1607435,9514,402,161
9,22,7210613,53727,2171,2847
11,26,7021872,97245,1762,5799
10,25,389892,11311,172,527
10,31,1765294,14810,327,1171
11,27,2036706,9682,402,264
10,26,597452,8495,293,510
16,30,454059,3684,131,1246
10,28,753826,9795,200,366
12,26,1985736,24787,691,2037
6,25,5963654,43551,1446,660
15,30,1551799,18136,618,948
12,25,194913,3861,81,230
13,43,9848306,54150,2476,5874
10,26,408463,4297,77,782
10,29,683079,8080,249,356
11,24,150684,1067,52,107
8,26,32600083,231149,8891,5718
10,29,562830,7398,170,309
11,23,2998711,21580,674,432
15,28,2772687,13766,388,1403
75,70,1104310,9405,378,755
12,20,4620433,102527,3224,7578
18,32,309657,1923,41,272
10,32,5903901,55276,2214,2592
10,27,599496,8051,137,280
6,25,3798800,22093,801,708
17,27,452471,4048,100,637
10,25,377835,5525,126,208
14,17,239310,1910,69,269
8,22,5588625,25864,1050,852
7,21,14848931,87204,3507,1520
13,29,2273062,27274,729,998
52,115,193907,571,31,92
51,167,3376298,78255,2173,1828
9,23,159461622,1722801,47072,208492
14,20,234644,2532,88,372
10,28,441737,6112,364,207
7,23,5732062,92893,3207,7447
9,29,905410,16427,316,872
16,27,428106,4049,120,1036
5,24,275482,3446,95,662
20,81,31236335,289568,9188,9347
15,33,2223718,16957,614,2696
46,118,772051,2879,220,714
16,28,169676,1645,49,471
15,19,597310,8550,218,892
38,109,768488,3801,423,583
52,123,503343,3036,3109,876
10,26,4668177,70752,1966,3483
50,128,782665,3241,660,531
92,82,659192,4240,783,5120
17,29,143286,1497,46,594
8,24,111294,1046,53,75
11,31,1976746,49564,2333,2842
8,24,127441,1240,32,80
16,15,6863,337,6,45
4,24,2651,146,2,23
4,12,12315,155,40,169
11,26,3652,7,1,0
17,23,462,9,0,3
57,121,3171,15,8,1
25,101,1109,52,0,29
4,26,1905,14,0,0
19,26,1020,25,2,4
16,28,3906,14,2,1
9,24,8401,28,5,0
11,27,2155,40,3,5
16,27,776,17,0,2
11,24,2915,80,7,22
13,20,3544,211,8,65
9,4,652,7,4,1
10,26,892,10,0,0
19,20,8930,500,13,95
14,24,5478,37,0,10
14,25,1179,5,3,1
14,22,6512,332,8,21
9,28,2599,17,0,1
16,19,14771,182,10,24
13,29,8146,160,3,8
5,25,186421,418,92,20
20,19,559,13,1,8
9,24,18666,50,13,1
9,25,2430,57,0,27
9,25,34559,70,15,1
10,25,3453,11,0,0
14,13,197679,1205,199,1232
11,28,3516,13,2,2
9,12,1904,30,8,8
12,25,486,4,0,1
10,25,5762,2,0,0
5,7,10868,9,0,0
12,22,3443,23,1,0
11,22,2527,147,6,36
9,24,17238,45,13,0
5,23,3962,51,2,8
12,12,122358,1086,42,454
13,104,591,6,1,0
13,1,7296,68,22,0
11,25,2818,8,0,1
12,17,3607,25,3,13
13,20,16619,51,9,4
14,17,3319,47,0,9
32,90,1324,1,0,1
9,9,4768,15,2,5
9,31,3568,13,0,2
12,23,19864,28,11,0
12,28,591,13,1,5
11,29,2755,7,0,0
16,24,5096,60,1,0
12,24,4511,91,0,0
12,24,3803,119,1,0
11,24,5476,133,1,0
11,24,3125,74,1,0
12,24,3104,82,0,0
7,20,4243,241,8,64
11,24,1958,69,0,0
11,24,1312,49,1,0
11,24,5786,136,0,0
11,24,1092,46,0,0
11,24,1741,47,0,0
17,19,461,14,0,0
12,22,4102,261,7,22
17,19,295,12,0,14
2,19,4420,238,5,68
12,19,1797,25,1,7
5,0,21,2,0,NA
6,22,176,27,2,0
16,14,1256,46,1,2
7,1,786,19,1,0
13,27,405,31,1,27
17,19,2053,54,6,30
17,14,2287,89,1,4
13,22,119,26,1,0
13,18,4336,133,3,5
14,17,25109,716,3,12
16,18,3552,127,3,8
3,13,10997,201,28,NA
11,22,327,46,1,0
8,22,289,20,2,26
10,22,167,32,5,0
16,18,1968,64,1,3
16,18,6466,199,1,17
16,18,19961,567,6,9
10,27,277,40,0,14
17,15,108374,2172,42,23
12,28,440,41,2,25
16,18,24791,759,7,23
9,27,39,3,0,0
8,27,2014,47,2,23
20,14,1615,66,0,6
15,17,1882,65,3,6
12,23,311,9,0,0
13,18,1898,62,1,3
13,17,35409,1066,9,16
5,5,16,2,0,0
15,18,6199,178,1,10
16,18,17049,474,1,15
16,18,3807,127,1,3
13,27,123,7,0,0
16,14,1342,45,0,1
7,22,283,33,0,1
15,14,17558,449,2,9
14,18,34553,936,10,13
20,20,1550,54,1,5
17,14,7070,182,1,8
15,17,14007,401,10,8
13,17,24421,671,7,10
15,14,33257,841,5,16
15,19,15885,374,7,15
16,18,7221,208,2,6
14,14,4935,154,3,12
16,14,7051,194,3,10
15,29,1242214,18666,1468,4358
12,23,161,3,0,0
16,18,6023,172,0,5
14,22,89,8,0,1
13,22,171,19,0,0
11,18,72,15,0,0
3,6,1794,54,22,NA
5,26,110,18,0,3
8,23,80,3,0,0
10,9,6,1,0,0
12,22,131,21,0,0
8,23,83,10,0,0
8,22,91,17,0,0
8,19,39,4,1,0
11,23,243,7,1,1
12,22,176,12,0,0
6,22,177,25,0,0
12,22,159,22,2,0
14,22,302,23,1,0
9,22,83,14,0,0
14,22,110,21,1,0
13,27,78,5,0,0
9,22,95,12,0,0
14,22,187,29,1,0
9,22,183,21,1,1
3,8,25312,525,79,NA
11,27,491,37,1,49
5,12,2737272,10871,1493,0
3,0,0,1,0,0
5,24,0,1,0,0
3,20,249903745,5425909,108963,181551
4,21,72369767,388667,11348,10587
8,6,5414,15,3,2
4,26,1825821,20367,471,900
3,27,10980369,351715,2162,9091
1,2,209,8,2,NA
6,22,7149573,156779,1598,2510
3,0,89,3,0,0
1,19,88,2,0,0
6,35,281,9,0,0
2,0,3628,26,4,1
11,29,53958,964,74,277
15,25,43856,153,19,NA
3,24,14,0,0,0
3,11,10502,0,0,0
9,20,1047,24,0,2
30,37,1014,14,0,21
5,29,929,45,0,13
63,113,1964,20,1,2
10,32,204,6,0,1
7,24,739,8,3,0
7,24,739,8,3,0
4,26,450,8,0,1
4,0,526,7,0,0
7,34,30522,413,38,127
7,34,30522,413,38,127
3,25,9509,26,1,1
3,5,534,4,0,0
5,17,9426,166,5,13
7,26,411,2,0,0
7,26,730,7,0,0
11,23,16771,128,8,2
9,23,14137,39,7,NA
6,15,5948,54,11,12
15,29,37009,148,152,NA
7,25,75,4,0,0
14,29,37606,245,9,NA
4,0,1598,54,2,15
7,23,1150,18,3,2
14,30,29405,166,25,11
7,30,14743,656,15,186
3,28,839,1,1,0
5,20,137939,2649,64,339
7,31,10170,258,4,10
11,29,395,12,0,6
11,29,395,12,0,6
4,10,597,NA,NA,NA
9,6,2035,24,1,1
12,1,609,12,1,1
5,0,12809,48,9,9
6,32,11545,30,4,7
28,9,482,11,0,9
14,32,2411,22,2,NA
7,27,155,7,0,0
7,27,155,7,0,0
5,4,515,NA,NA,NA
5,5,962,4,3,2
5,5,962,4,3,2
13,24,4108,24,2,NA
11,30,29806,190,11,16
4,4,1102,6,2,3
3,35,35661,389,21,165
7,21,38,2,0,0
31,49,418,10,0,10
31,49,418,10,0,10
2,5,4,1,0,0
3,24,7,0,0,0
2,21,108,0,0,0
6,27,5772311,68578,711,1203
5,26,279,2,0,0
7,27,597,17,0,18
9,28,2596,23,2,6
6,21,3946,43,2,2
6,21,3946,43,2,2
31,21,176,20,0,33
1,22,35,0,0,0
71,100,8159,43,3,1
8,5,3675,NA,NA,NA
8,5,3675,NA,NA,NA
11,24,164261532,465567,276502,3142
10,8,1657,18,3,NA
8,24,18204,287,5,12
9,23,1071,25,1,4
8,34,1768,29,0,1
9,4,23,3,0,1
2,22,5,0,0,0
9,15,474,5,1,0
7,117,270,4,0,0
1,26,18,0,0,0
5,5,494,7,0,2
10,23,11494,85,5,0
9,25,1,0,0,0
8,21,274,3,1,0
4,25,3097,43,3,0
6,17,965,0,1,0
18,21,213,18,0,23
5,21,54,0,0,0
13,12,62,2,0,0
6,31,1062,5,0,1
8,24,39,0,0,0
5,21,4327,11,1,0
8,29,573,14,0,6
5,31,2937,25,1,4
7,23,36757,75,11,3
9,24,802,5,0,0
6,21,4957,41,2,4
6,21,4957,41,2,4
5,107,2238,18,3,0
10,27,8336,108,3,51
9,32,147243,7304,201,1532
3,27,6,0,0,0
11,29,395,12,0,6
11,29,395,12,0,6
9,3,12697,75,6,14
9,0,1979,10,8,0
7,29,254,5,0,0
8,27,602,1,0,0
3,25,6,0,0,0
25,27,373,11,0,13
10,6,324,0,0,0
6,22,1300,65,6,30
7,21,5526,54,3,1
3,24,103,2,0,0
8,5,3675,NA,NA,NA
8,5,3675,NA,NA,NA
6,21,3946,43,2,2
6,21,3946,43,2,2
6,29,380,8,0,0
5,0,1303,10,11,0
5,5,962,4,3,2
5,5,962,4,3,2
4,4,24,2,1,0
8,28,231,0,0,0
9,101,1646,16,1,0
9,101,1646,16,1,0
79,130,6001,62,2,45
7,21,5818,61,2,2
4,6,393,2,0,1
4,0,35,3,0,0
8,96,3195,27,1,0
8,96,3195,27,1,0
3,23,80,11,0,NA
2,27,235,0,0,0
16,0,215,2,0,0
3,0,11,2,0,1
7,27,155,7,0,0
7,27,155,7,0,0
10,15,1,0,0,0
6,21,4957,41,2,4
6,21,4957,41,2,4
7,34,30522,413,38,127
7,34,30522,413,38,127
14,54,194,6,0,1
4,5,2600,6,3,2
33,114,2173,13,3,0
33,114,2173,13,3,0
7,24,739,8,3,0
7,24,739,8,3,0
9,25,72,2,0,0
11,29,506,11,0,2
6,26,161,5,0,0
2,16,145,0,0,0
12,0,436,3,0,0
6,13,577,5,1,1
31,49,418,10,0,10
31,49,418,10,0,10
10,6,212,4,0,0
10,22,26,1,0,1
10,22,26,1,0,1
27,17,515,16,0,12
6,2,1245,47,0,11
11,25,175943164,421534,237457,3341
7,30,299738,8890,166,840
33,114,2173,13,3,0
33,114,2173,13,3,0
8,5,177,1,1,0
2,0,4,0,0,0
10,11,595,2,0,0
11,0,44,2,0,0
4,12,485,4,1,1
14,20,30459647,785533,7440,21365
6,6,372,18,0,3
2,25,21,0,0,0
5,22,200864789,2848639,86771,88043
5,7,25,1,0,0
1,0,37,1,0,NA
7,21,4103,31,3,3
9,93,1371,15,0,1
9,0,79,4,3,2
38,24,829,15,1,30
6,24,42,3,0,4
10,10,2269,5,0,0
4,26,7527,284,9,45
4,12,289,15,0,0
4,33,1076,29,1,11
7,27,1029,19,0,3
10,18,374,38,1,NA
15,35,83,0,0,0
18,23,378,19,0,32
4,26,4716,26,7,0
3,0,1,0,1,0
8,8,240,2,0,0
4,5,107,5,0,0
12,29,38670,479,21,19
10,25,6,0,0,0
7,29,386,15,1,2
9,3,690,13,0,2
10,18,340,23,0,31
9,101,1646,16,1,0
9,101,1646,16,1,0
8,0,108,0,1,0
3,24,1,0,0,0
16,27,1027,8,1,3
5,28,5751,248,2,6
4,25,24,0,0,0
11,31,222,1,0,0
6,20,5474,38,4,7
10,25,4,0,0,0
7,9,3178,34,0,4
12,32,386,17,0,2
9,22,12611,405,10,89
9,0,241,1,0,0
4,29,214,2,0,0
5,21,2371,2,5,1
22,15,604,15,0,15
6,0,6860,37,2,2
6,33,878,38,0,23
12,23,5279,51,1,0
9,27,108,6,0,2
9,3,4564,24,0,2
111,111,6664,67,2,2
10,3,702,5,1,1
4,10,81,9,1,4
12,23,5733,60,1,2
7,27,507,6,0,0
10,22,26,1,0,1
10,22,26,1,0,1
42,22,6050,42,2,0
9,3,338,6,0,0
6,20,14022,79,14,1
9,14,325,13,2,9
12,24,169,0,0,0
6,20,1881,16,0,3
7,3,712,7,0,1
2,18,213,9,0,4
5,33,37715,694,43,104
9,6,1641,7,0,4
9,28,324,6,0,8
10,3,363,3,1,0
21,31,346,16,0,18
6,20,2770,18,0,4
9,16,4465,35,0,4
10,32,275,2,2,0
11,20,1390,15,2,2
6,28,302,6,2,1
13,23,26292495,83254,11652,2930
11,25,7478,121,3,7
6,25,308,22,1,2
8,96,3195,27,1,0
8,96,3195,27,1,0
6,0,3913,30,2,0
10,3,550,7,0,1
6,0,5929,41,2,2
8,11,2649,16,1,8
12,25,1514,18,0,6
11,31,2530,18,0,14
10,11,1270,13,0,0
6,0,5294,33,2,1
7,24,848,7,1,0
6,34,168,18,0,0
1,25,12,0,0,0
2,2,1,0,0,NA
9,7,4871,30,1,9
16,26,4043,28,0,1
2,30,4,0,0,0
5,3,2910,21,15,7
5,26,16500423,491446,11757,18178
7,9,786,1,1,NA
12,19,1300,116,0,0
6,17,1436,15,0,2
6,20,6119,42,5,1
6,20,9409,76,5,1
6,22,1574,15,0,2
9,3,460,9,0,1
12,18,2894,209,2,5
4,26,69,0,0,0
8,15,143,3,0,0
5,0,2591,51,3,7
8,2,399,5,0,0
6,20,3907,27,2,2
6,0,4488,23,3,1
11,23,8491,78,1,1
7,20,5159,36,2,0
12,27,440,7,1,1
9,26,455,1,0,0
6,20,3128,22,0,0
8,19,3059,16,0,1
11,14,13325,64,5,18
6,20,3011,20,3,2
7,8,204,8,0,0
13,20,944,39,4,9
6,0,4776,50,2,3
7,0,4386,33,3,0
10,10,448,103,1,17
12,19,725,108,0,0
9,3,850,6,0,0
6,0,4375,34,1,1
10,23,431,7,0,1
12,19,310,49,0,3
8,20,4162,34,4,3
6,20,4998,28,1,2
15,7,712,38,3,7
15,0,547,17,0,4
16,26,289,5,1,0
6,31,1383,13,0,5
10,23,59,2,0,0
7,8,206,6,0,0
15,19,458,67,0,0
12,18,828,98,2,2
14,17,1421,154,3,2
6,6,2487,13,3,0
10,16,1673,72,8,40
7,24,278,61,4,10
14,19,250,37,4,6
16,20,765,109,2,4
12,18,327,34,2,0
9,7,822,4,0,0
6,0,4825,43,4,4
13,29,1744,22,0,3
11,19,3599,299,7,0
3,24,6,0,0,0
12,23,5824,51,1,6
11,21,435,58,2,0
6,20,6715,56,5,0
6,20,5196,36,8,1
7,20,4767,32,1,6
15,27,1640,12,0,0
6,20,3671,36,5,0
12,19,502,67,0,0
9,19,725,62,3,0
10,18,881,102,5,0
17,21,689,80,0,0
11,19,511,50,2,0
11,17,579,70,1,0
6,20,3908,23,2,0
11,0,242,4,0,NA
3,24,9,0,0,0
12,23,3712,37,1,0
7,20,5334,31,3,0
12,22,229,34,1,27
10,7,364,29,2,9
12,19,496,66,2,0
9,18,2272,165,5,0
10,10,133,17,1,4
31,14,114,7,0,12
13,19,985,122,2,0
6,18,1307,8,0,1
11,19,647,84,3,0
6,20,3266,20,1,0
6,20,3134,16,1,0
14,19,962,108,3,0
11,23,3711,42,2,1
29,23,239,13,0,11
11,19,399,45,1,0
5,9,338,4,0,0
6,21,3885,25,1,1
6,20,3444,19,0,2
6,20,3640,24,1,0
7,9,1114,4,0,NA
15,14,288,32,1,2
12,20,388,53,0,0
14,20,727,83,1,1
6,20,3216,20,1,1
12,18,375,50,0,0
12,17,654,64,3,0
11,19,578,69,0,2
5,20,185,5,0,NA
14,14,303,70,2,33
12,17,347,42,3,0
6,20,5072,31,3,1
16,20,502,61,3,0
7,13,717,7,2,NA
10,0,104,1,0,NA
6,20,2468,13,1,0
14,20,710,78,2,3
16,19,698,85,6,0
9,3,2644,13,0,1
12,20,512,63,0,2
6,20,2173,13,2,0
7,21,4714,32,1,0
6,20,2287,12,0,0
16,20,793,105,0,0
10,10,196,18,5,0
14,19,419,55,0,0
16,20,439,56,1,0
10,25,735,4,0,2
6,20,2332,7,2,0
6,20,3205,35,0,0
15,19,368,35,1,0
7,20,1215,14,5,0
9,3,1504,4,0,1
6,20,1644,5,2,0
6,20,3668,19,2,0
7,20,2959,24,2,0
11,20,392,48,0,1
7,0,115,2,0,0
13,27,371,2,0,0
15,21,415,80,0,0
7,21,5353,51,4,0
9,10,338,5,0,0
11,0,151,3,1,NA
9,3,1537,8,0,4
7,22,602,5,0,2
12,17,151,16,0,4
11,28,451,7,0,1
7,27,666,4,0,0
10,9,556,4,0,0
12,17,223,35,2,0
11,23,129,4,0,0
13,0,437,8,0,0
3,32,626,23,0,1
9,0,232,1,0,NA
10,5,202,3,0,0
12,11,227,2,0,0
9,16,430,5,0,0
7,10,715,4,0,NA
15,25,47329,508,60,123
7,15,929,4,1,0
9,3,1337,13,0,4
12,28,168,2,0,0
11,26,68,1,0,0
14,13,381,53,1,1
6,22,210528225,2097096,83703,86446
14,0,277,2,0,NA
10,11,1241,7,0,0
7,27,479,9,0,0
7,12,524,15,0,0
4,21,216,33,0,NA
9,3,185,6,0,0
13,22,166,5,0,0
9,9,224,1,0,0
9,3,578,5,0,0
9,3,493,3,0,2
10,10,198,0,1,0
9,0,349,9,0,0
5,25,109,8,1,0
12,0,406,4,0,NA
11,0,168,1,0,NA
7,0,402,5,0,0
9,3,510,6,0,0
11,24,307861,4891,105,189
12,24,91,2,0,0
4,0,270,10,0,0
9,7,8742,25,19,0
11,27,100,2,0,0
13,25,98,3,0,0
11,0,81,2,0,NA
10,25,294,3,0,0
7,16,725,9,0,0
7,29,552,2,0,0
6,26,34,5,0,7
7,17,646,2,0,NA
8,0,354,2,0,0
8,23,191,1,1,0
9,3,796,3,0,1
7,9,444,2,0,0
9,0,294,5,0,NA
8,4,614,10,0,0
9,0,275,3,0,NA
11,0,1093,10,0,0
12,20,796,2,0,0
9,3,1157,4,1,0
7,12,418,1,0,NA
10,2,33,1,0,0
8,14,521,8,0,0
7,0,545,4,0,0
7,6,211,2,0,0
13,0,167,1,0,0
7,9,273,0,0,0
9,7,298,10,0,0
6,0,287,2,0,0
7,4,974,5,1,NA
6,29,247,2,0,0
10,11,515,2,1,0
6,0,237,1,0,0
5,23,180,2,1,4
10,26,405,1,0,0
6,17,2663,35,2,11
11,25,193,1,0,0
7,4,476,2,0,NA
9,26,193,3,0,2
12,0,661,13,0,6
7,4,566,0,0,NA
9,19,287,7,0,0
7,11,332,0,0,0
13,26,381,4,0,1
12,0,365,6,2,0
5,0,91,1,0,0
10,21,4583,59,2,15
9,26,996,3,1,0
6,7,14,0,0,0
6,2,23,0,0,0
7,0,182,2,0,0
11,0,459,4,0,3
9,2,2,0,0,0
6,2,3,0,0,0
11,3,106,1,0,0
12,0,273,3,0,3
12,11,1,0,0,0
14,0,12,0,0,0
9,3,169,1,1,1
9,4,209,1,0,NA
3,26,6,0,0,0
3,0,9,2,0,0
6,3,8,0,0,0
8,23,490,3,0,0
10,30,103,10,1,NA
10,0,92,1,0,1
7,4,14,0,0,0
6,14,113,4,0,1
8,5,90,5,0,3
9,0,76,0,0,0
11,0,2,0,0,0
8,3,42,0,0,0
7,11,98,0,0,0
7,15,61,1,0,0
14,27,75,0,0,0
5,0,177,0,0,0
12,8,17,0,0,0
5,4,303,1,2,0
5,0,130,0,0,0
5,19,87160,576,15,18
16,0,96,0,0,0
11,28,753,9,1,1
17,21,206,11,0,8
6,27,28,0,0,0
10,3,83,NA,NA,NA
6,31,37,0,0,0
6,28,11,0,0,0
7,30,30,0,0,0
7,27,20,0,0,0
6,33,16,0,0,0
6,25,82,0,0,0
7,35,66,0,0,0
5,5,84,0,0,0
2,44,181,3,0,0
9,25,47,3,0,0
