title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
11,18,393,2,0,0
11,30,13979,385,10,109
7,24,12758903,156123,3031,8613
8,24,81589,1889,133,380
7,32,12355282,178097,6446,5498
15,27,12713405,88309,3984,1674
8,22,11018,136,5,30
11,34,132089,2751,84,312
6,18,8142263,128598,6662,0
8,31,1624392,13646,2022,1328
7,26,11611640,41040,9706,6823
12,29,22366818,26314,15160,75
14,23,3001330,18842,3773,4735
5,22,57,2,0,0
10,28,10954062,90236,6778,25784
7,25,68040,943,35,104
7,28,35822,1021,37,262
16,25,2345,4,2,0
10,28,435414,1564,559,8
6,28,15176293,291222,19034,24321
9,0,14075066,137483,8068,32717
6,29,4800144,114818,2297,2561
16,26,1346,5,0,0
4,34,2924,92,0,33
8,27,15406032,136799,7442,4413
7,14,158,21,1,25
13,26,26444945,251855,12754,9848
7,24,27,0,0,0
10,22,4619462,53469,1437,2305
12,27,163221,6844,91,387
16,25,1007561,3674,559,62
8,26,1850279,19536,981,2859
8,8,10,0,0,0
7,12,18,1,0,0
6,23,131228,4366,54,981
3,0,52,4,0,5
13,23,1479375,13480,1722,2631
7,24,2454,26,1,4
4,29,1971535,19204,648,3548
5,26,113009,452,267,3
13,20,15856684,219176,8950,43614
9,26,261,1,0,0
10,19,8,1,0,0
95,30,108342,6942,147,370
13,25,102,103,0,1
9,30,1510549,7858,1724,752
7,28,2230,23,0,0
16,24,13308716,15776,7604,158
14,31,5647826,123072,1786,7215
8,29,3520206,17774,1861,2532
8,30,9766,77,19,12
6,24,17878,305,25,41
8,25,8436035,44873,8458,4951
15,25,154,145,2,2
6,22,305,15,1,3
9,21,8467432,38037,5569,2726
5,15,177,5,0,0
10,27,1231229,13906,465,834
4,5,93,1,0,0
10,29,1363,8,0,0
19,7,18,0,0,0
10,25,2,0,0,0
15,22,61,55,0,4
16,28,93251,181,35,NA
14,20,732,12,0,4
6,28,389934,5197,422,2357
3,26,0,0,0,0
3,29,18,1,0,0
5,29,2473,11,5,3
24,26,5497,98,10,NA
4,33,538,10,0,0
4,24,1650,134,2,29
12,24,3661,114,6,12
11,24,5148,353,2,54
6,27,450517,4472,400,358
14,24,10436,92,4,NA
10,26,3476,97,7,6
8,28,403963,2027,407,463
9,27,846,17,0,5
7,29,993040,8935,670,828
3,12,298,1,1,3
5,3,1777,2,0,0
8,25,1251,13,0,4
9,22,30,108,0,2
14,25,0,0,0,0
10,22,196196,465,75,NA
7,7,5,0,0,0
4,14,688,2,0,1
7,29,80952,104,11,7
8,30,1569811,12697,1292,1871
13,26,4046,117,16,20
14,24,3493,98,8,9
12,21,29554,840,11,61
8,31,6489,8,6,NA
4,28,3204,4,0,1
11,30,6133793,51497,2388,3256
7,27,821331,8710,283,1354
3,12,27946,1314,30,244
12,24,386,37,0,2
8,24,24156450,110957,8999,24848
5,16,3056,12,0,9
6,19,9,0,0,0
7,32,3572537,17501,1724,2901
11,22,2400,2,4,0
7,32,58454,4556,15,3307
6,28,761155,5045,177,1760
13,32,5513,78,5,NA
9,26,89011,24,17,2
10,21,21,35,1,1
12,21,128,1,0,0
9,28,30277,528,12,79
14,24,14,33,0,1
13,22,33,39,0,1
23,30,54622,53,11,0
13,24,5831,18,4,2
8,28,4044,52,2,7
7,23,61127,231,24,46
10,26,0,0,0,0
9,21,319917,50,24,0
7,20,55611,1840,65,461
6,31,4,1,0,0
3,7,546,3,1,3
3,14,62,1,0,1
9,24,335917,389,155,0
67,31,218329,3901,172,243
14,27,58,1,0,1
11,27,11098997,121078,10836,38509
11,33,9171,67,9,21
5,0,135229,NA,NA,12
6,25,1586226,13054,957,3743
22,26,80,132,0,1
5,36,21,0,0,0
8,27,766601,3231,267,498
17,30,4647,8,1,0
8,24,3567572,31820,1967,10580
8,19,841,44,1,14
11,23,1218,25,0,0
6,30,1452822,12797,823,355
10,36,31,0,0,0
11,24,3904246,5901,2642,144
7,28,1748,36,4,14
16,26,653089,528,233,1
7,31,1005,18,0,10
12,22,1817,6,3,0
7,10,68,11,0,7
9,27,4267201,55216,2892,6741
4,16,483,1,1,0
10,20,1399681,5309,1378,445
7,28,7262,33,12,2
9,25,7243,319,20,64
6,14,3073,123,2,41
12,35,1729,44,2,NA
10,22,18264,674,9,41
6,25,188,7,0,0
11,24,28501,189,44,11
6,24,9987,15,7,NA
6,28,7481,305,7,34
14,23,3358,9,4,0
12,26,175624,141,59,NA
12,22,1685,5,0,0
8,23,22475057,43731,10502,2990
11,24,6466,10,2,0
13,29,747802,552,152,0
7,25,293888,376,167,35
5,30,273,NA,NA,NA
7,28,2394,52,0,37
15,25,1923,7,2,0
8,25,1712356,8427,734,780
7,31,12182,313,12,138
8,23,2673,59,0,6
9,28,1479,188,8,111
10,31,337229,1596,140,311
7,24,4370,315,1,74
9,18,4083,37,3,4
13,28,3487,3,1,0
7,21,994001,204,49,6
9,33,5086,52,4,4
6,23,8255,40,1,6
6,23,123,1,1,0
8,15,79,1,0,1
4,32,3772,22,4,5
14,27,394635,331,114,NA
5,32,601,31,0,18
3,26,2078,32,0,8
14,31,54689,99,7,NA
3,6,3169,22,1,26
4,7,72,1,0,0
9,11,602,12,1,12
10,11,77458,362,32,5
11,22,4445,238,16,16
10,22,40527,136,6,NA
14,27,82611,64,25,2
11,26,416110,2248,204,111
9,26,27248,323,69,79
4,8,8011,60,4,3
5,18,218,2,0,0
7,16,238,6,1,1
10,23,22753,26,5,3
17,29,1010,NA,NA,NA
13,6,22053,59,7,1
16,25,1003,2,3,0
9,31,1226,8,2,5
7,25,3235,37,0,4
27,73,3427,18,1,2
13,24,63,0,0,2
5,20,3953335,6826,3770,1333
17,29,2114893,2477,1545,NA
7,26,43553,266,15,30
34,86,792,3,0,0
11,30,210,1,2,0
5,8,13285513,62576,7304,8981
10,26,14562327,337888,6866,28511
11,25,217310,949,53,24
7,30,4529048,73668,812,3248
13,26,15571910,65222,6886,NA
14,26,4029279,17632,2100,NA
8,31,545050,14611,246,3253
7,21,337408,1951,422,377
14,21,1183831,4444,1765,84
8,25,15777766,180169,4935,20638
10,28,15233403,129787,5111,4797
11,25,8896983,54508,3863,2632
6,27,15653840,60702,5432,7724
7,25,2558687,34154,3135,4264
12,30,2023182,11833,1722,1071
9,30,3530635,10095,1063,1584
15,26,104085,2420,24,108
9,27,485873,9384,277,1287
9,29,65646885,90783,52477,751
10,28,43698402,334802,40165,60246
7,34,2120434,20973,2158,9384
7,30,1248541,22296,529,1870
12,25,313063,517,272,1
8,23,3540718,9905,1319,6952
12,28,117071,681,213,610
11,26,50611,921,50,66
9,27,5067634,80470,4628,10002
8,28,10144265,68065,12445,NA
7,30,1465589,14379,784,1021
5,28,3905994,55174,1616,15694
12,29,4524816,59560,1884,7197
5,24,9332043,49947,3311,4274
5,28,10447141,65600,4427,13303
9,31,17835740,550911,8566,37280
10,23,2479091,13559,1160,NA
10,26,232564,1271,95,70
7,25,13771551,39889,25892,146
17,23,49898,61,31,2
19,28,7523709,133514,4764,22015
13,27,4077159,10006,4993,11
14,24,55847,697,84,124
7,27,9700560,25168,13974,152
10,34,44233,463,45,20
55,25,556918,9834,1587,258
11,21,1056302,8643,906,1079
4,28,2197212,7081,4478,5927
5,26,1847036,22062,1450,12740
10,28,220294,12091,40,635
9,27,1603185,50365,3665,4377
9,23,419023,3986,221,175
7,27,12535236,90674,24072,10382
6,18,1973461,14697,932,1460
7,27,27100804,184007,23014,NA
10,29,141768,840,186,NA
9,35,76675203,957371,68230,32377
6,26,1843875,23109,1427,2147
5,32,19461,209,24,19
6,19,56980663,241804,31303,8118
5,21,78559242,411185,16476,19728
9,27,36137,180,45,4
8,19,2079195,16890,1532,4605
5,26,6130093,63939,2663,3659
10,25,261876,6466,99,327
10,31,265941,1779,201,NA
5,30,758457,6595,1222,4884
8,26,719058,20848,1326,325
11,26,16568,441,6,30
5,25,1950533,46206,248,2647
12,17,519086,4846,427,97
18,27,11214,79,9,18
7,20,4611,83,13,15
9,27,92721,5862,63,965
18,29,271571,783,302,7
6,35,81057,598,102,171
8,25,2456495,58924,1106,7747
7,25,968754,7742,604,414
5,21,1007042,10921,302,1333
14,32,3691224,75896,1440,9318
10,24,70442,2212,75,412
9,25,465622,2729,746,76
8,25,23257,37,10,2
11,23,10468109,226828,2745,8745
9,28,1813787,1112,543,4
15,28,6127942,45909,9572,11104
4,26,103787,550,129,39
10,29,91946,2686,259,378
6,28,194245,3326,117,342
5,29,14350065,110139,18636,6871
6,24,5052919,20069,1671,4426
12,27,9805020,98207,6972,24273
9,28,2462525,31623,1030,1262
9,29,196988,1855,197,213
13,33,87821,1669,31,98
31,24,1855882,5928,2358,57
16,24,514239,938,470,0
11,26,228150,3033,221,418
10,19,2474355,23754,1132,2885
3,13,13483214,623210,9211,30283
16,27,130751,2745,115,518
10,27,39675,872,64,206
15,29,367204,305,140,3
10,28,2931239,21773,995,1231
13,28,625252,1286,522,16
9,28,3016222,18755,1767,2308
13,30,198940,251,66,18
13,26,24924822,94202,11456,829
10,29,2082486,7775,954,240
11,28,843736,13791,189,1653
6,27,135577,771,62,127
6,0,5099456,30656,3361,4487
6,25,2654,94,6,26
7,25,69534,1470,29,78
18,27,1155044,3666,1037,39
8,28,5961,75,11,9
13,24,160141,168,28,NA
8,32,38785,603,22,58
13,24,179161,461,126,13
13,36,2863,93,6,21
11,23,198612,1888,55,192
8,28,125838,843,111,105
11,19,5140041,20204,4924,6605
6,27,28070,339,21,53
9,29,22082,111,18,2
5,29,5998130,87055,2807,5923
6,32,439573,1296,133,165
8,20,2715647,35992,5372,3679
7,24,13091,361,13,26
10,25,1201,7,0,0
5,21,85841,229,21,17
8,8,6483,10,0,2
10,25,10036,75,14,14
8,28,53797,24,13,0
10,27,17959001,51170,6119,8739
10,26,162143,708,127,12
6,9,2351043,8062,2796,82
6,27,475025,1509,212,0
5,28,123605,1627,88,200
7,28,42551212,84336,15763,6177
6,28,2227,4,5,0
6,23,6833,30,7,0
11,28,624734,496,246,18
6,20,258794,1255,181,143
11,26,291979,1065,278,14
8,27,202664,2471,124,223
9,22,24034,875,25,549
12,24,207843,2372,92,211
6,24,1421022,8081,937,910
14,36,7998,282,20,59
5,27,1769960,13927,812,4183
6,24,2465466,34486,2218,4434
6,27,80198,1726,48,353
8,28,224618,830,239,7
14,26,5561,53,3,11
7,26,2833453,16649,1082,1655
11,28,1525804,10212,1708,1811
5,32,39740,1179,31,149
9,26,10758616,127330,3692,3587
6,21,7287615,37025,1739,3791
13,28,52901,357,34,23
9,25,321639,6327,201,1012
8,31,27278,241,37,31
9,24,11058911,66271,9070,10239
6,26,59391,246,82,10
9,29,3728,45,2,3
4,28,132783,1108,75,56
8,27,472169,5051,328,1422
9,28,17034371,10311,6449,174
3,22,955,3,0,NA
4,27,4169453,6645,2548,712
10,23,7654961,20646,3756,516
10,27,230021,3372,76,1436
6,29,507247,1716,404,260
6,27,3182708,19983,1617,4019
10,28,9142312,66656,1272,3503
2,25,183224,785,18,41
6,24,7725,401,5,63
8,29,8969681,63879,4105,11051
76,29,29636,200,31,35
11,27,6671,21,4,0
6,26,225976,1213,115,175
7,29,85126,1160,133,155
7,25,59209,438,81,164
14,24,141315,225,121,0
4,30,11039,116,8,8
8,32,1080967,705,245,0
7,31,34784,521,0,35
13,26,51821,143,20,20
5,28,11951,12,2,0
9,29,214500,2437,216,416
6,22,3442147,3213,541,203
13,19,14264,40,12,3
93,3,61420,633,28,25
17,33,156465,943,38,63
5,25,391830,7335,89,677
15,25,41242,103,53,29
9,32,57960,118,42,11
10,14,268797,5301,190,1391
55,26,710320,3414,433,208
3,28,1853,6,1,0
2,23,311922,453,50,37
6,24,3647028,13085,1251,2393
12,26,603383,622,297,2
16,0,49744,74,16,1
7,23,161605,2614,161,260
8,22,560869,1786,163,99
94,111,37266,319,67,35
44,118,1515135,10955,1074,151
22,28,225198,159,62,6
13,24,594,4,2,0
7,12,523428,5097,762,1308
11,26,44445,38,21,13
5,24,153655,5335,112,1203
2,29,103614,106,37,5
7,28,11790,53,19,3
5,23,7415,41,4,0
10,24,1941434,2391,1455,2
4,74,376,7,4,1
12,28,2480480,1759,1060,1
11,29,139810,66,84,11
11,15,2702,232,0,2
13,28,185114,151,76,6
12,25,1,0,0,0
8,21,1167620,1029,392,69
7,29,42734,142,19,48
10,29,5511067,1289,1172,1
8,30,14291,15,15,2
15,33,69588,103,26,3
10,29,16668,325,12,NA
15,20,2476,63,5,4
7,7,4630,18,0,0
7,31,142252,2870,46,144
9,34,7521,188,11,NA
9,30,3898652,46522,2993,5281
8,20,14022099,476044,18033,29734
8,22,4511039,18827,7813,NA
5,32,1912174,11899,1619,964
11,23,878380,4047,591,216
9,25,2501934,19061,1564,5597
12,29,4524862,59561,1884,7197
13,21,2489,60,3,0
7,23,141918,6826,83,295
47,133,4117410,NA,NA,NA
9,29,9472350,103426,6530,6218
13,20,7111,82,5,4
11,25,692289,7531,336,266
15,0,33,1,0,1
5,23,508709,2847,87,226
14,32,60739013,426143,60806,8740
14,24,5228125,44012,3587,1579
15,20,2796,56,3,2
7,27,2922190,27608,1504,NA
15,20,1818,39,1,3
5,18,2861451,4536,127,305
15,20,1629,32,0,6
10,27,23207927,104661,11883,5807
4,21,7054602,62680,5590,27872
15,20,1139,45,0,6
12,29,385380,8421,110,427
13,26,160,1,0,0
5,20,5596,6,3,5
6,26,17378,1109,14,83
8,28,28,7,0,0
9,27,1072214,5605,90,208
13,21,3604,44,1,8
3,24,1686,10,0,0
8,26,8643783,220157,5544,11835
12,25,3278,106,12,12
13,30,3058563,39433,809,1652
8,0,328,2,0,0
14,15,1,0,0,0
9,21,1138,54,4,22
4,0,666,7,0,1
13,0,206,1,0,0
7,0,16,2,0,1
10,16,111,4,1,0
9,25,155490,2358,200,119
4,4,1651,223,1,57
5,28,81,1,0,1
16,33,4001,42,1,14
10,29,1312609,23800,2073,2057
8,29,1127,37,0,8
10,26,132425,561,58,77
8,6,66,3,0,0
2,2,5656069,13939,560,2928
5,15,82,1,0,0
11,24,568,2,0,0
2,0,2,1,0,1
85,152,3437,44,2,7
11,3,20080,360,4,42
44,57,894842,9844,461,378
7,22,458,4,0,0
15,0,1,0,0,0
4,14,65,7,0,2
6,0,15,3,0,3
3,23,16423,NA,NA,0
3,2,138,4,0,0
6,33,231572,9619,175,252
13,34,2201773,40309,961,1459
10,24,813,27,1,4
9,26,218747,1107,72,NA
9,10,18703,204,15,4
8,31,9419,412,10,73
10,29,5569,664,2,92
9,21,620042,23836,382,495
7,25,1415,14,0,0
11,31,566,8,0,1
3,29,297098,10035,150,352
7,7,46,2,0,0
4,0,12773,168,16,50
7,18,1024,NA,NA,32
7,10,641,20,3,3
6,30,314528,12556,88,319
7,30,241757,12532,98,319
2,24,171,6,0,7
5,9,647,5,0,1
7,27,251,12,1,3
3,28,277163,9578,272,708
5,24,229,2,0,0
13,28,1736,74,0,12
15,0,0,0,0,0
8,30,204065,8383,105,426
4,29,4245788,5378,1734,0
7,13,270295,12640,100,141
5,27,12173,50,4,3
4,4,27,2,0,1
8,23,2551,99,1,17
5,23,549,9,0,1
3,26,367704,11953,245,310
4,4,651,3,1,0
6,24,344715,14440,164,140
5,22,169667,7947,109,315
12,7,1426,36,0,2
18,21,1344,71,0,21
19,26,1615,10,0,0
7,28,227125,9369,172,307
6,29,88402,904,21,46
4,14,62,2,0,3
14,0,1,0,0,0
9,22,762,25,0,1
2,6,1312,11,0,1
11,11,1083,40,4,5
13,32,762,21,2,1
17,18,1047,51,1,8
16,13,1208,46,4,5
15,30,873,24,2,8
5,20,379,8,2,7
4,6,272,4,0,0
8,28,17,2,0,0
4,21,92,1,1,1
6,29,1400,98,2,4
4,27,429,36,0,9
14,29,56,0,0,NA
5,18,333605,10420,221,329
4,5,3648,12,1,3
10,33,125125,1665,98,NA
4,2,716,5,0,1
5,18,65,5,0,0
11,16,6130,13,1,3
11,26,97,0,0,0
6,27,535,12,0,2
10,25,40947,315,29,NA
4,21,168,5,0,0
8,17,535,3,1,2
3,0,284,1,0,0
6,31,1985,20,3,5
3,6,5,1,0,0
11,0,1,1,0,1
5,30,6678,67,9,NA
15,27,1362,14,0,1
4,22,105,5,0,1
8,0,1,0,0,NA
6,26,314,43,0,NA
6,1,377,1,0,0
13,15,279,2,0,0
5,0,37303,86,6,0
6,31,149,1,0,0
8,30,124728,965,64,NA
7,14,19136,125,3,4
13,0,300,3,0,0
6,29,94,3,0,0
2,29,2439,34,2,NA
4,3,5243,8,0,0
7,29,1669,5,0,0
4,33,16600,185,5,46
10,28,48789,126,28,18
2,2,48,0,0,1
10,29,825663,8774,1260,NA
7,13,78,9,0,0
8,11,1920,0,0,0
14,29,553,1,0,2
10,31,9021,350,2,115
3,14,431,5,0,0
12,22,126,0,1,0
7,16,403,0,0,0
5,5,190,2,0,2
14,21,50136,105,14,0
8,4,115,0,0,0
5,27,7044821,105532,4397,NA
8,30,2044012,8881,797,828
12,23,53984059,264215,15491,19135
8,27,2925264,86724,1530,5128
4,27,25499142,157516,14828,NA
5,14,554413,2158,502,847
7,29,16756679,461479,44940,69556
8,25,12215962,200984,3389,9054
12,29,123364214,338150,45617,21771
11,25,1145715,22555,989,915
14,23,37965,124,6,19
12,33,306254,1869,269,201
9,31,17835740,550917,8566,37280
8,25,23055489,190891,16171,8381
8,22,7710435,99262,1499,6892
12,26,98817,170,4,12
10,23,2962,21,0,1
8,28,258490,5676,82,444
13,28,129317,1550,35,81
4,31,3999845,20006,1951,NA
14,26,3461401,43046,476,3441
6,31,273680,959,101,60
8,24,7172852,58008,2128,NA
10,17,369497,2314,191,173
9,23,160,4,0,1
7,23,13379032,304900,3105,29152
5,0,49950,280,5,NA
8,30,8116144,58868,3324,12280
9,41,100250,2589,19,157
6,31,3562127,36608,2932,NA
14,33,329102,5590,190,236
7,22,1884667,54270,785,2661
7,31,13745,451,10,45
10,26,21933,598,6,18
13,28,14821,181,13,44
10,26,5902648,106286,1108,4119
6,12,750,12,1,2
6,31,10208311,24439,3080,5751
10,31,5155,44,4,3
7,30,3989,NA,NA,NA
14,23,1436983,8023,854,615
8,27,101275,65,4,10
20,30,1030341,44025,308,1713
7,18,330813,912,77,80
2,27,2648,17,1,1
4,5,31567,41,5,19
7,23,181413,1012,65,124
7,29,346631,17694,202,1277
13,23,88522,5350,53,953
5,25,95137,895,31,71
10,34,729157,4533,117,320
8,29,199100,210,8,NA
8,32,17148208,19167,1419,3435
4,28,224144,1630,469,373
6,28,73993,598,3,45
15,26,36130313,362540,18008,44318
13,27,30801736,656321,12651,103598
6,15,27906,88,4,NA
7,23,562382,3349,49,122
7,27,7430,101,1,10
16,29,1695025,31849,633,1280
11,25,50857,319,26,34
11,25,1835536,8452,1199,662
5,28,177201,1005,41,44
11,22,189849,2598,106,418
9,7,105,3,0,1
6,10,1382,1,0,0
7,29,6958,38,4,12
7,13,625365,1357,157,118
8,20,5797640,125790,2789,15205
9,7,40,2,0,0
15,26,72,1,0,0
15,27,8856,526,12,39
5,13,4685816,1997,197,973
12,0,119678,132,4,2
8,30,78397,414,55,45
7,18,3333462,19467,4655,NA
3,29,197846,540,42,86
6,25,2209750,6072,778,1027
3,5,23,0,0,0
8,30,3506,130,1,0
6,21,67190,129,27,35
4,3,10476,47,8,15
10,0,1106910,3090,745,149
4,29,187258,1658,52,NA
10,0,515780,611,42,118
9,23,1026546,3465,650,180
7,24,5823,27,17,0
5,3,4966,22,1,2
7,20,81299,1305,41,138
32,28,186595,2933,129,160
24,24,143866,1476,147,35
11,29,5587138,22400,3657,1300
11,30,232258,2825,375,66
11,27,4562332,15593,1907,NA
6,20,194894,1329,64,148
11,28,1157090,9136,2692,202
5,24,159010871,884248,111427,24014
10,30,27581701,172028,11630,7471
11,26,6113795,30030,7549,325
32,55,37303,5330,16,555
11,26,42919265,133451,52418,3903
12,25,54639553,360818,17204,NA
12,27,6060738,233600,2924,19739
9,33,79826285,1025858,43094,NA
15,28,16157234,177780,9463,5500
8,20,279889,2549,522,568
6,20,6151415,47738,3721,4186
8,24,3892766,145746,8357,22019
11,29,447184,4215,619,108
7,20,208739,2207,215,251
11,30,694960,8204,954,163
11,23,91011560,332308,125252,10359
14,32,60733346,426087,60797,8739
12,28,3790037,15000,2114,737
11,29,2286115,22778,2028,300
13,28,237068478,2171990,236157,55053
6,28,8770646,41622,3986,2230
9,30,1723252,54706,836,3022
7,24,2891978,23020,1937,810
11,33,17072138,409506,19918,27649
6,26,7344680,135855,5745,7970
6,34,934521,43716,363,3369
9,20,333718,3356,495,593
14,27,13406681,92300,14715,2537
6,20,133220,946,62,225
7,20,540272,4930,222,484
18,27,13993370,85900,10382,5253
9,28,23689494,308766,9129,11958
5,28,725336,40779,260,2439
9,26,75321730,1732637,31237,95924
7,20,190888,1726,131,151
11,32,18573,627,28,59
15,31,2033757,56895,968,3033
13,20,287789,23166,440,2988
9,28,4162701,75725,1579,6844
11,30,3115905,20169,2370,1676
6,27,4119352,88742,4710,5313
8,26,99604108,337249,142950,NA
20,110,41433643,752059,25207,42042
10,31,43323263,447565,59519,21467
5,31,14314880,172016,9449,5108
11,27,684047,10692,342,682
7,28,330317,13535,221,1163
10,26,1495762,15494,856,1013
9,31,5290623,86253,1669,3736
19,27,67731778,489761,18493,NA
7,20,220229,1658,247,108
6,27,8952018,79847,3257,3386
9,30,3464567,55111,1270,3270
11,26,11945,2131,11,201
5,27,109394,740,209,15
12,11,5137,110,5,10
4,23,603978,23689,308,1318
6,26,48975,3257,28,922
8,28,144203,16392,40,1541
16,34,70113,1536,86,149
17,30,299572,3294,249,127
26,37,50282697,2687125,54047,130278
8,31,237839,12844,151,2017
11,27,10048,153,4,1
20,28,664664,3690,414,276
33,126,480264,10465,206,600
10,24,62021,1301,215,165
12,25,682077,52476,552,2364
7,20,279401,2527,197,145
8,31,7714,180,9,15
14,30,440272,10231,244,2054
18,33,81339,2852,37,467
11,16,583452,4088,405,573
9,33,5834631,33370,6713,425
6,28,354103,24568,130,1530
8,13,92294,3010,155,167
11,32,191236,4773,101,155
7,28,18172,903,10,67
7,20,454577,2610,194,276
15,29,117036,3368,57,337
4,24,1550451,59399,868,5222
19,35,223642,6159,276,332
14,32,97713,1868,56,135
11,29,3109341,39006,3187,552
8,31,6109089,51790,4840,9371
17,28,42404,1630,13,82
9,29,2315876,7164,2808,68
12,23,262215,16837,155,1165
9,15,40508,639,25,50
14,19,142256,835,44,32
18,21,360436,5892,294,110
48,118,307293,4279,88,372
7,31,588953,22736,233,1466
6,32,5079,310,17,NA
13,24,75078715,215477,132745,312
12,32,18809867,332205,10201,NA
12,31,30726,1192,13,165
10,29,37910,2272,21,172
3,31,8832,120,7,0
8,26,134790,630,44,85
29,100,7576122,53206,5766,4045
7,29,358793,11162,402,2222
12,26,503856,33953,2862,1707
11,28,1323743,5860,3515,39
13,26,16044,688,13,154
8,26,28640347,74882,11167,7916
6,31,36369,788,36,43
14,27,23496604,128555,12702,9792
9,19,1049552,14840,546,1951
18,21,263417,4295,222,98
12,30,5941356,129244,1847,9376
19,32,22304,530,16,53
38,68,131050,3759,48,494
11,30,1528848,20626,1408,256
17,28,203707,741,345,0
13,28,4447,71,3,8
8,29,2835323,78846,1769,3649
11,26,16479475,154068,11011,13236
15,20,522955,3002,159,62
14,22,307495,6024,130,263
5,24,47292,1553,45,161
13,16,47917780,117193,45067,1835
8,26,1230320,14366,902,1372
17,30,7621012,144236,11838,7275
12,34,9370854,161473,3393,10502
11,16,4511760,13811,6299,187
7,26,117886307,307923,160208,NA
11,94,18536877,216526,1743,7764
15,32,2162566,51368,853,3900
13,22,54669,1044,18,202
7,32,35955,107,3,31
7,27,3384170,17726,1378,522
17,25,10513005,132703,8243,26767
12,20,225108908,812546,120421,25367
20,32,33694,3107,24,275
14,26,3104116,10138,5894,0
9,28,44678,1154,56,150
4,109,245321,2267,43,158
5,32,83329386,184492,76304,NA
12,26,19492802,221384,3434,13229
12,29,3330007,53918,1075,1522
13,31,7136602,201832,1630,12241
13,31,31017604,425217,27313,5316
5,28,705110,9255,449,739
8,31,7139875,235378,2287,12819
11,23,30381942,242316,10905,9404
14,31,90247,2721,32,193
11,23,10468073,226824,2745,8745
16,33,157403,8499,104,506
11,8,34548,3478,68,353
21,27,34393,2297,39,125
20,24,7388756,149787,5338,37762
7,26,2455076,127595,1415,7573
13,25,9145291,138160,4454,5021
11,31,8223377,39412,9345,1346
5,16,259508685,475250,213697,3229
12,22,23411238,157095,16756,3308
11,23,407860,15970,298,334
11,31,115449,3177,216,588
10,24,19837,1737,8,123
9,31,2488422,38658,910,1376
13,34,16145428,215197,10296,28380
12,29,24794,2239,7,134
17,23,2822474,36265,1354,1331
6,25,7153670,26403,3794,358
8,24,90800,8486,54,862
10,28,39481831,327261,14389,16058
7,25,544667818,1216623,579878,6984
10,25,79006336,206825,81942,NA
9,20,2418704,10296,2784,69
14,26,9623307,165398,4886,7475
8,25,20537844,152528,14746,NA
7,32,2290989,12945,1075,455
2,26,2096062,31163,1024,918
5,24,1253220,17790,799,2266
15,20,237169,1223,370,48
8,22,19172776,333601,3623,14449
9,28,5571294,190142,3548,26056
7,26,56063791,266454,7169,NA
7,29,964048,29828,481,3872
19,18,304407,13732,672,4172
9,27,24006345,138945,49619,NA
16,29,56977437,226243,105475,639
11,29,1939253,18249,1968,201
15,26,2274958,13528,8577,0
5,32,310099,2591,344,1182
17,29,2528202,81749,2508,NA
21,25,15172116,166653,6100,3465
5,22,66128,4035,36,452
7,30,342266,2080,321,124
12,27,3562,532,3,47
6,23,5400,445,6,115
12,31,3354052,63075,727,3790
9,13,614042,16595,146,1598
9,20,22820668,127679,13721,NA
11,30,28836,534,51,0
9,27,20986444,277722,7652,21371
20,32,58071,2370,27,78
8,23,18875417,97180,2260,7543
15,25,2134610,4434,1061,58
12,26,176588,7580,100,435
7,26,835618,4586,194,0
10,22,10018540,174773,5431,11625
13,27,6291929,199220,1664,15586
15,26,278239,10679,164,859
17,27,196575,476,51,0
8,15,2446159,223403,2999,1765
6,17,5607844,63943,1243,5705
8,27,14031398,263548,5972,11158
8,29,240461769,892063,411924,4710
17,31,13146475,73364,8124,NA
10,28,1558963,21571,650,1358
12,25,1934276,34780,393,2202
10,79,684125,41742,125,1844
14,16,15599520,43455,23382,354
10,27,1833090,48598,2494,5729
7,32,355216,8192,279,401
7,29,544062,27957,331,1725
11,17,25413,1683,9,135
11,33,29207721,668801,15709,21021
11,33,24381743,435994,7160,20837
11,29,122444,977,82,48
9,39,1171011,95760,343,5729
15,26,13553332,67205,6358,1953
9,30,387458,8091,139,NA
9,29,15795449,127451,2964,5531
9,31,17835488,550899,8566,37280
9,28,353594,20727,173,2999
15,25,29136896,262338,9214,5164
9,27,1856905,161120,735,14308
16,25,14781317,411365,4573,23561
17,28,46642887,698621,19271,56517
17,31,10612353,404379,7765,23397
15,28,22882813,222846,8177,11058
10,27,5653873,82560,3911,21777
10,23,14802991,133307,8241,9001
15,32,7944631,79298,6024,41268
8,30,111661562,205969,116693,583
9,26,44432,394,74,11
6,19,180071039,963934,58044,46594
19,31,4430179,108685,2266,4390
7,24,546876,38005,347,1258
6,23,10783,1499,17,172
11,33,44311,904,38,136
9,23,3755515,107605,944,10945
10,28,5907635,130563,2300,9164
8,26,1881550,59499,1338,5917
25,25,37985,358,44,0
10,28,39553,159,42,0
7,31,18561590,136528,7046,9432
11,20,148997,4285,65,285
5,28,27583,NA,NA,NA
5,21,6570243,256940,3568,16319
9,25,10433837,78865,2074,4889
33,23,3551119,47892,1709,1988
9,0,68643,1,0,0
9,28,3984371,122887,1909,6484
15,30,4536751,193315,1261,11479
5,10,519263,19704,355,5828
2,25,3868347,98698,1195,3193
8,23,6764375,206007,2878,76487
11,30,137672,2658,56,65
